become_genghis_khan;Unite the Saharan Nomads;;;;;;;;;x
become_genghis_khan_desc;Isma'il the Visionary achieved what had been thought impossible - uniting the Saharan nomads into a single great horde. His Empire spread across much of North Africa, but shattered upon his death. If I could reunite the nomads, perhaps I could equal or exceed his achievements...;;;;;;;;;x
;;;;;;;;;;;;;;;
form_zapadoslavia;Form Zapadoslavia;;;;;;;;;x
form_zapadoslavia_tt;§Y[Root.GetBestName]§! creates §YZapadoslavia§!;;;;;;;;;x
form_zapadoslavia_desc;Like the mighty Yugoslavia to the south, the Western Slav brothers must unite under one banner and do away with the borders that have long divided us.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
comission_new_stamp;Comission a New Stamp of Authority.;;;;;;;;x
comission_new_stamp_desc;Legalists are required to have a stamp of authority in order to rule peacefully.;;;;;;;;x
study_era_law;Study an Era of Chinese law;;;;;;;;x
study_era_law_desc;As a legalist I am expected to study an era of Pre-Event chinese law, Shall I begin my studies?;;;;;;;;x
legalist_opinion;Legalist Opinion;;;;;;;;;x
legalist_tax_rebates;Provide Tax Rebates;;;;;;;;;x
legalist_tax_rebates_desc;We can investigate the taxation receipts of a province and determine if it is due a tax rebate.;;;;;;;;x
mattaism_help_the_poor;Help the Poor;;;;;;;;;x
mattaism_help_the_poor_desc;It is my duty as a Mattaist to follow Father Matta the Poor's example by reducing suffering in the world, therefore I shall spend some of my substantial wealth to help the impoverished people of my lands following on the path Father Matta the Poor laid our for me.;;;;;;;;;x
zoroastrian_help_the_poor;Help the Poor;;;;;;;;;x
zoroastrian_help_the_poor_desc;It is my duty as a Zoroastrian to halt the spread of Angra Manyu's influence in the world by reducing suffering, therefore I shall spend some of my substantial wealth to help the impoverished people of my faith in accordance with the mantra of "Good Thoughts, Good Deeds, Good Words".;;;;;;;;;x
ramadi_help_the_poor;Help the Poor;;;;;;;;;x
ramadi_help_the_poor_desc;It is my duty as a Ramadi to do good in the name of Allah by reducing suffering, therefore I shall spend some of my substantial wealth to help the impoverished people of my faith.;;;;;;;;;x
hmongism_help_the_poor;Help the Poor;;;;;;;;;x
hmongism_help_the_poor_desc;It is my duty as a Kev Dab Qhuas to do good in the name of the gods by reducing suffering, therefore I shall spend some of my substantial wealth to help the impoverished people of my faith.;;;;;;;;;x
sikh_help_the_poor;Perform Seva;;;;;;;;;x
sikh_help_the_poor_desc;It is my duty as a Sikh to perform seva, therefore I shall spend some of my substantial wealth to help the impoverished.;;;;;;;;;x
buddhist_help_the_poor;Perform Mass Dana;;;;;;;;;x
buddhist_help_the_poor_desc;As a Buddhist it is key to the path of enlightenment to perform the Dana, giving to others without expectation of anything in return. This is best done by helping the poor of a county on a mass scale.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
create_shinko_priesthood;Create the Shinko Priestesshood;;;;;;;;;x
create_shinko_priesthood_desc;Now that we hold three of our most sacred sites we should establish a centralised church for our faith.;;;;;;;;;x
create_neo_zorvanite_priesthood;Create the Neo-Zorvanite Church;;;;;;;;;x
create_neo_zorvanite_priesthood_desc;Now that we hold three of our most sacred sites we should establish a centralised church for our faith.;;;;;;;;;x
form_austria_hungary;Form Austria-Hungary;;;;;;;;;x
form_austria_hungary_tt;§Y[Root.GetBestName]§! creates §YAustria-Hungary§!\n§YCzechia§!, §YSlovakia§!, §YSlovania§! and §YCroatia§! will become De Jure parts of Austria-Hungary if their De Jure territory is completely controlled by §Y[Root.GetBestName]§!;;;;;;;;;x
form_austria_hungary_desc;It is said that once upon a time the lands of the Austrians and the lands of the Hungarians where united as a single Empire, and its Emperor ruled the world. Whether or not these stories are true, there is no denying how useful such a title will be.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_hfe;Form the Holy Filipino Empire;;;;;;;;;x
form_hfe_tt;§Y[Root.GetBestName]§! creates the §YHoly Filipino Empire§!;;;;;;;;;x
form_hfe_desc;Now that we have united the necessary territory we can declare ourselves the Holy Filipino Empire.;;;;;;;;;x
form_jomon;Form Jomon;;;;;;;;;x
form_jomon_tt;§Y[Root.GetBestName]§! creates §YJomon§!;;;;;;;;;x
form_jomon_desc;Now that we have united the necessary territory we can declare ourselves Jomon.;;;;;;;;;x
form_balhae;Form Balhae
form_balhae_tt;§Y[Root.GetBestName]§! creates §YBalhae§!;;;;;;;;;x
form_balhae_desc;Now that we have united the necessary territory we can declare ourselves Balhae.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_austria_romaia;Form Austria-Romaia;;;;;;;;;x
form_austria_romaia_tt;§Y[Root.GetBestName]§! creates §YAustria-Romaia§!\n§YCzechia§!, §YSlovakia§!, §YSlovania§! and §YCroatia§! will become De Jure parts of Austria-Romaia if their De Jure territory is completely controlled by §Y[Root.GetBestName]§!;;;;;;;;;x
form_austria_romaia_desc;It is said that once upon a time the lands of the Austrians and the lands of the Hungarians where united as a single Empire, and its Emperor ruled the world. However, since now Hungary doesn't exist, we'll have to make do with what we have on our hands now.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_hungary_austria;Form Hungary-Austria;;;;;;;;;x
form_hungary_austria_tt;§Y[Root.GetBestName]§! creates §YHungary-Austria§!\n§YCzechia§!, §YSlovakia§!, §YSlovania§! and §YCroatia§! will become De Jure parts of Austria-Hungary if their De Jure territory is completely controlled by §Y[Root.GetBestName]§!;;;;;;;;;x
form_hungary_austria_desc;It is said that once upon a time the lands of the Hungarians and the lands of the Austrians where united as a single Empire, and its Emperor ruled the world. Whether or not these stories are true, there is no denying how useful such a title will be.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
comission_prosthetic_hand_gold;Comission a Golden Prosthetic Hand;;;;;;;;;x
comission_prosthetic_hand_gold_desc;I can pay a significant sum to commission a blacksmith to produce a mechanical prosthesis of a hand made from gold.;;;;;;;;;x
comission_prosthetic_hand_metal;Comission a Iron Prosthetic Hand;;;;;;;;;x
comission_prosthetic_hand_metal_desc;I can pay a significant sum to commission a blacksmith to produce a mechanical prosthesis of a hand made from iron.;;;;;;;;;x
comission_prosthetic_hand_gun;Comission a Hand Shotgun;;;;;;;;;x
comission_prosthetic_hand_gun_desc;I can pay a significant sum to commission a gunsmith to produce a shotgun which will attach to my stump.;;;;;;;;;x
comission_prosthetic_leg_artifact;Comission a Prosthetic Leg;;;;;;;;;x
comission_prosthetic_leg_artifact_desc;I can pay a significant sum to commission a blacksmith to produce a simple prosthesis of a leg.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
claim_polish_throne;Claim the Polish Throne;;;;;;;;;x
claim_polish_throne_desc;I shall claim the throne of poland, as is my birthright.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
STAT_PIETY_SISU;Sisu;;;;;;;;x
STAT_PIETY_DESC_SISU;Sisu is respected by the priests. It can be spent for various favours within the temples. Like Prestige, it is added to your score on the death of your ruler.;;;;;;;;x,,,,,,,,,;;;;;
STAT_PIETY_MENU_SISU;Sisu;;;;;;;;x
sisukkuus_choose_person_emulate;Choose a Person to Emulate;;;;;;;;;x
sisukkuus_choose_person_emulate_desc;As a member of the Sisukkuus faith I can choose to emulate one of several figures vital to our faith.;;;;;;;;;x
achieved_sisu;Deific;;;;;;;;;x
achieved_sisu_desc;This character will sit in Ylijumala's realm in the afterlife.;;;;;;;;;x
claim_to_have_achieved_sisu;Claim Your Place in God's Domain;;;;;;;;;x
claim_to_have_achieved_sisu_desc;It is incredibly difficult to achieve good sisu in one's lifetime, but if achieved I will live on forever in Ylijumala's realm when I die.;;;;;;;;;x
claim_to_be_leninov;Declare Myself the Leninov!;;;;;;;;;x
claim_to_be_leninov_desc;In the ancient antediluvian times Lenin was struck down by Stalin and Trotsky. The Holy Spirit threatened Stalin with Lenin's eventual reincarnation centuries later, I believe that I may be that reincarnation. If I am then I could lead my people against the Stalinists.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
donate_to_clergy;Donate to the Clergy;;;;;;;;;x
donate_to_clergy_desc;I can donate to the clergymen of my faith so that they can improve the church in various aspects.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_lusitania;Form Lusitania;;;;;;;;;x
form_lusitania_desc;It is said that once upon a time Lusitania was a Great Power, controlling large areas of Iberia without the Spanish threat. Now is the time for us to proclaim our greatness once more!;;;;;;;;;x
form_lusitania_tt;§Y[Root.GetBestName]§! creates §YLusitania§!.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
create_noahides_decision;Convert to Noahidism;;;;;;;;;x
create_noahides_decision_desc;While Jews don't proselytize people to turn to Judaism, preferring that people convert on their own, they do preach people to follow the seven rules of Noah. I can convince them to become a Noahide and secure themselves a place in the world to come.;;;;;;;;;x
;;;;;;;;;;;;;;;;;;
form_spain;Form Spain;;;;;;;;;x
form_spain_desc;It is said that once upon a time Spain ruled the majority of Iberia. Now is the time for us to restore the great empire once more!;;;;;;;;;x
form_spain_tt;§Y[Root.GetBestName]§! creates §YSpain§!.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
reclaim_shinsengumi;Reclaim the Shinsengumi;;;;;;;;;x
reclaim_shinsengumi_desc;The Shinsengumi has become independent of us, but with the right application of money and prestige we could reclaim them.;;;;;;;;;x
reform_shinsengumi;Reform the Shinsengumi;;;;;;;;;x
reform_shinsengumi_desc;The feared Shinsengumi was the loyal guard of the Shogun before the Event. Reforming them would give your seat additional safety.;;;;;;;;;x
restore_hungary;Restore Hungary;;;;;;;;;x
restore_hungary_desc;Once in ancient times the kingdom of Hungary stretched across the entire Pannonian basin, if we can reclaim it once again perhaps re could re-establish the old boundaries.;;;;;;;;;x
restore_hungary_tt;§Y[Root.GetBestName]§! restores §YHungary§!.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_hui;Form the Tang Empire;;;;;;;;;x
form_hui_tt;§Y[Root.GetBestName]§! creates §YTang Empire§!.;;;;;;;;;x
form_hui_desc;A long time ago, a prosperous Chinese empire ruled these wild lands. As we have proven our resilience here, it is now time for us to declare the Tang Dynasty once more!;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_jin;Form the Jin Empire;;;;;;;;;x
form_jin_tt;§Y[Root.GetBestName]§! creates §YJin Empire§!.;;;;;;;;;x
form_jin_desc;A long time ago, a prosperous Chinese empire ruled these wild lands. As we have proven our resilience here, it is now time for us to declare the Jin Dynasty once more!;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_heavenly;Form the Taiping Heavenly Kingdom;;;;;;;;;x
form_heavenly_tt;§Y[Root.GetBestName]§! creates §YTaiping Kingdom§!.;;;;;;;;;x
form_heavenly_desc;A long time ago, combined forces of evil destroyed the one true Kingdom of Heaven. As we have proven our resilience and conviction, it is now time for us to declare the Heavenly Kingdom once more!;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_aragon;Form Aragon;;;;;;;;;x
form_aragon_tt;§Y[Root.GetBestName]§! creates §YAragon§!.;;;;;;;;;x
form_aragon_desc;A long time ago, the Crown of Aragon dominated the Mediterranean. As we have proven our resilience and power in this region, it is now time for us to declare Aragon once more!;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
RIP.30315.d;Some of my vassals are beginning to suspect my reign has lasted too long. While they are not yet fully convinced of my Immortality, they are suspicious and will likely make trouble if they remain in power.;Certains de mes vassaux commencent à avoir le sentiment que mon règne a duré trop longtemps. Bien qu'ils ne soient pas totalement certains de mon immortalité, ils sont suspicieux, et causeront probablement des ennuis s'ils restent au pouvoir.;Manche Eurer Vasallen hegen den Verdacht, dass Eure Herrschaft zu lang anhält. Sie sind noch nicht ganz von meiner Unsterblichkeit überzeugt, aber sie hegen Verdacht und werden vermutlich Schwierigkeiten bereiten, wenn sie an der Macht bleiben.;;Algunos de tus vasallos empiezan a sospechar que mi reinado ha durado demasiado. Aunque aún no están convencidos del todo de mi inmortalidad, abrigan sospechas y es probable que causen problemas si se mantienen en el poder.;;;;;;;;;x
RIP.30318.d;The suspicious vassals are now certain there is something unnatural about me, and are certainly plotting my demise. They must be stamped out, root and branch.;Les vassaux suspicieux sont à présent certains qu'il y a quelque chose d'anormal à propos de moi, et sont certainement en train de comploter pour que ce soit ma fin. Ils doivent être totalement éliminés.;Die verdächtigen Vasallen sind sich jetzt sicher, dass ich etwas Unnatürliches an mir habe und hecken Pläne für meinen Untergang. Sie müssen mit Stumpf und Stiel ausgerottet werden.;;Ahora los vasallos sospechosos tienen la certeza de que hay algo antinatural en mí, y seguramente estén urdiendo mi muerte. Hay que arrancar la mala hierba. De raíz.;;;;;;;;;x
form_caucasia;Form Transcaucasia;;;;;;;;;x
form_caucasia_tt;§Y[Root.GetBestName]§! creates §YTranscaucasia§!.;;;;;;;;;x
form_caucasia_desc;A long time ago, the peoples of the South Caucasus unified to form Transcaucasia. But their attempts were in vain, as it collapsed as quickly as it was formed. Now that we have proven our unity and power in this region, it is now time for us to declare Transcaucasia once more!;;;;;;;;;x
form_soitoskania;Declare Soitoskanistan;;;;;;;;;x
form_soitoskania_tt;§Y[Root.GetBestName]§! creates §YSoitoskanistan§!.;;;;;;;;;x
form_soitoskania_desc;Now that our people have migrated to Iran and secured a mighty kingdom it is time to declare our new homeland Soitoskanistan.;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_konkani;Form the Konkani Empire;;;;;;;;;x
form_konkani_tt;§Y[Root.GetBestName]§! creates §YKonkani Empire§!.;;;;;;;;;x
form_konkani_desc;"A long time ago, a distant group of ""Lusophones"" came to India and created a prosperous empire. Although their empire is long gone, their legacy still stood the test of time. Now that we have proven our power in this region, it is now time for us to declare the Konkani Empire once more!";;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_swedish;Form the Swedish Empire;;;;;;;;;x
form_swedish_tt;§Y[Root.GetBestName]§! creates §YSwedish Empire§!.;;;;;;;;;x
form_swedish_desc;A long time ago, the ancient Swedes dominated this region, fighting off multiple coalitions wanting its splendor. Although that empire is long gone, their legacy still stood the test of time. Now that we have proven our power in this region, it is now time for us to declare the Swedish Empire once more!;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_bulgaria;Form the Bulgarian Empire;;;;;;;;;x
form_bulgaria_tt;§Y[Root.GetBestName]§! creates §YBulgarian Empire§!.;;;;;;;;;x
form_bulgaria_desc;A long time ago, the ancient Bulgarians dominated this region, even defeating the formidable Romans. Although that empire is long gone, their legacy still stood the test of time. Now that we have gained independence from Yugoslavia, it is now time for us to declare the Bulgarian Empire once more!;;;;;;;;;x
,,,;;;;;;;;;;;;;;;
form_yuan;Form the Yuan Empire;;;;;;;;;x
form_yuan_tt;§Y[Root.GetBestName]§! creates §YYuan Empire§!.;;;;;;;;;x
