novelist_DESC;Novelists were gatherers of knowledge of old. Ancient and mystics tomes holding depiction and exploits of past gods and heroes were reunited into one holy book, the Novel, telling the story of what really happened before the Fall. Some call it 'fiction', but Novelists firmly believe that they are precise and accurate transcriptions of the past, narrating stories of heroes worthy of worship, upon which one should seek the same fate.;Title;Title;;Title;;;;;;;;;x

#NOVELIST SCHOOL DECISION
choose_novelist_patron;Study a School;;;;;;;;;x
choose_novelist_patron_desc;There are five great schools of thought amongst the Novelist faithful, and you can join one of them.;;;;;;;;;x
novelist1Desc;The Sacred Novel covers a great many characters, schools, and philosophies. You have the choice of aligning yourself with one of the three rather peaceful schools of Novelism - the Sons of Aslan, the Elf-Friends, or the Star Children.;;;;;;;;;x
EVTOPTA_novelist1;Accept my prayers, Aslan!;;;;;;;;;x
EVTOPTB_novelist1;I will become an Elf-Friend;;;;;;;;;x
EVTOPTC_novelist1;All grown-ups were once children....;;;;;;;;;x
EVTOPTD_novelist1;I want a school which expresses power;;;;;;;;;x
novelist2Desc;The Sacred Novel covers a great many characters, schools, and philosophies. You have the choice of aligning yourself with one of the two more confrontational schools of Novelism - the Kingsmen, or the Ingsoc.;;;;;;;;;x
EVTOPTA_novelist2;My loyalty lies with the crown!;;;;;;;;;x
EVTOPTB_novelist2;I shall follow in the steps of Big Brother;;;;;;;;;x
EVTOPTC_novelist2;None of these schools interest me;;;;;;;;;x
EVTOPTD_novelist2;A harmonious school would fit me better;;;;;;;;;x
novelist_kings_man;Kingsman;;;;;;;;;x
novelist_kings_man_desc;The Kingsmen school, also called the Crown School, consists of Novelist scholars who emphasise the importance of defending the faith from infidels, both through the sword and through the word. Their patrons are Charlemagne, Napoleon and Peter of Narnia.;;;;;;;;;x
novelist_kings_man_opinion;Kingsman Opinion;;;;;;;;;x
novelist_elf_friend;Elf Friend;;;;;;;;;x
novelist_elf_friend_desc;The Elf Friends are a school that focuses in the longing for the lost world, and wish to recover the history of the past. For this reason they often collaborate with followers of many Old World Cults. Their Patrons are Nemo the Mariner and Quasimodo.\n\n§GTolerates Old World Cultists§!;;;;;;;;;x
novelist_elf_friend_opinion;Elf Friend Opinion;;;;;;;;;x
novelist_ingsoc;Ingsoc Associate;;;;;;;;;x
