#### FEUDAL;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
##Dravidian Feudal RULERS;;;;;;;;;;;;;;
baron_northern_dravidian_group;Baron;;;;;;;;;;;;;x
baron_female_northern_dravidian_group;Baroness;;;;;;;;;;;;;x
count_northern_dravidian_group;Count;;;;;;;;;;;;;x
count_female_northern_dravidian_group;Countess;;;;;;;;;;;;;x
duke_northern_dravidian_group;Raja;;;;;;;;;;;;;x
duke_female_northern_dravidian_group;Rani;;;;;;;;;;;;;x
king_northern_dravidian_group;Maharaja;;;;;;;;;;;;;x
king_female_northern_dravidian_group;Maharani;;;;;;;;;;;;;x
emperor_northern_dravidian_group;Rajadhiraja;;;;;;;;;;;;;x
emperor_female_northern_dravidian_group;Rajadhirajani;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
d_sopron;Sopron;;;;;;;;;;;;;x
d_sopron_adj;Sopronian;;;;;;;;;;;;;x
c_nagaland_adj;Nagalander;;;;;;;;;;;;;x
b_kohima;Kohima;;;;;;;;;;;;;x
b_wokha;Wokha;;;;;;;;;;;;;x
b_ukhrul;Ukhrul;;;;;;;;;;;;;x
b_noklak;Noklak;;;;;;;;;;;;;x
b_zunheboto;Zunheboto;;;;;;;;;;;;;x
b_longleng;Longleng;;;;;;;;;;;;;x
b_alisopur;Alisopur;;;;;;;;;;;;;x
d_manipur;Manipur;;;;;;;;;;;;;x
d_manipur_adj;Manipuri;;;;;;;;;;;;;x
naga;Naga;;;;;;;;;;;;;x
##Dravidian Feudal TITLES_OF,,,,,,;;;;;;;;;;;;;;
barony_of_northern_dravidian_group;Barony of;;;;;;;;;;;;;x
county_of_northern_dravidian_group;County of;;;;;;;;;;;;;x
duchy_of_northern_dravidian_group;Rajyam;;;;;;;;;;;;;x
kingdom_of_northern_dravidian_group;Maharajyam;;;;;;;;;;;;;x
empire_of_northern_dravidian_group;Samrajyam;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Dravidian TITLES,,,,,,;;;;;;;;;;;;;;
barony_northern_dravidian_group;Barony;;;;;;;;;;;;;x
county_northern_dravidian_group;County;;;;;;;;;;;;;x
duchy_northern_dravidian_group;Rajyam;;;;;;;;;;;;;x
kingdom_northern_dravidian_group;Maharajyam;;;;;;;;;;;;;x
empire_northern_dravidian_group;Samrajyam;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
##Dravidian Feudal RULERS;;;;;;;;;;;;;;
baron_eastern_dravidian_group;Baron;;;;;;;;;;;;;x
baron_female_eastern_dravidian_group;Baroness;;;;;;;;;;;;;x
count_eastern_dravidian_group;Count;;;;;;;;;;;;;x
count_female_eastern_dravidian_group;Countess;;;;;;;;;;;;;x
duke_eastern_dravidian_group;Raja;;;;;;;;;;;;;x
duke_female_eastern_dravidian_group;Rani;;;;;;;;;;;;;x
king_eastern_dravidian_group;Maharaja;;;;;;;;;;;;;x
king_female_eastern_dravidian_group;Maharani;;;;;;;;;;;;;x
emperor_eastern_dravidian_group;Rajadhiraja;;;;;;;;;;;;;x
