wonder_angkor_wat;Angkor Wat;;;;;;;;;;;;;x
wonder_angkor_wat_desc;Angkor Wat is a temple complex built by ancient Khmer civilization millenia ago. Even with much bloodshed spill around it, it still stand to this day. Just like the people who built it.;;;;;;;;;;;;;x
landmark_pathom_chedi;§YPhra Pathom Chedi§!\nAn ancient pagoda built by one of the first Thai Phaya, Phan, who built it in atonement of his unspeakable sins. Long thought to be lost during Kali Yuga, was renovated along with old city complex by then-senator, Sanya Sanphet, who shaped it to be greater than it's pre-event state to atone for his son's crime. Thus giving him the nickname "Atoner".;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
landmark_khao_chi_chan;§YKhao Chi Chan§!\nThis otherwise unimportant limestone hill was engraved with the likeness of Buddha by ancient Chakri king and his holy light. The perfect proportion of engraved image and beautiful garden that was continiously tended by the locals even before Kali Yuga has led to steady stream of pilgrims to concentrate around this very hill.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
landmark_krung_kao;§YKrung Kao§!\nA hollowing ruin of Ancient Invincible Capital, decayed beyond repair long before Kali Yuga ever reached the land. Served as a reminder of What could befall Siam again, If they let the enemies come.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
landmark_doi_sutep;§YHoly Peak of Sutep§!\nThis temple was built on top of the highest peak in Siam to host the Buddha relic. So that even if Kingdoms rise and fall, Buddha will stood above all!;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
wonder_malacanang_palace;Malacañang Palace;;;;;;;;;;;;;x
wonder_malacanang_palace_desc;Standing in Manila since time immemorial, the Malacañang Palace was the location in which the nobles from the entire archipelago gathered, and debated on political issues. Now, it is both used as the royal palace, and as a gathering point for politicans and nobles for when the King announces a law in which the Council and the vassals vote on.;;;;;;;;;;;;;x
wonder_borobudur_temple;Borobudur Temple;;;;;;;;;;;;;x
wonder_borobudur_temple_desc;Borobudur Temple;;;;;;;;;;;;;x
landmark_golden_rock;§YThe Golden Rock Pagoda§!\nThis gold-plated boulder stood on the cliff of Kyaitkyo for more than a thousand years, to the local, it represented their faith in Buddha. Stable and Unchanging.;;;;;;;;;;;;;x
landmark_one_pillar_pagoda;§YOne Pillar Pagoda§!\nThis pagoda was built since time immemorial, it stood on one stone pillar surrounded by a pond for thousand year. Inside the temple housed Avalokitesvara Boddhisatva, an embodiment of compassion of all Buddhas, representing the tenacity, mercy and unbending nature of Vietnamese people.;;;;;;;;;;;;;x
landmark_patuxai;§YPatuxai§!\nThe gate of Grand city of Vientiane, originally built to honor the warrior who fought against the colonial master from both side of Mekong. Even now, this gate was allowed to exist as the Thai saw fit to use it as a base for city gate of Siamese city.;;;;;;;;;;;;;x
landmark_uncle_ho_monument;§YUncle Ho’s monument§!\nThis monument has always been in the center of this town quite some time before the calamity, legend told that He was a wise sage who visited the west during the Indochinese era. He formed the Lightbringer order, an order which liberated Vietnam from the west. Legend told that it was this very city that he won the last, having to accomplish many feats to won over the people. Building this very statue in the middle of the city being one of them.;;;;;;;;;;;;;x
