# Empire of Italy
k_italy;Piemonte;;;;;;;;;x
k_italy_adj;Piemontese;;;;;;;;;x
b_montecristo;Montecristo;;;;;;;;;x
b_montecristo_adj;Montecristo;;;;;;;;;x

######

k_alania;Dagestan;;;;;;;;;x
k_alania_adj;Dagestani;;;;;;;;;x
d_caspian_steppe;Kalmykia;;;;;;;;;x
d_caspian_steppe_adj;Kalmyk;;;;;;;;;x
d_derbent;Dagestan;;;;;;;;;x
d_marmara;Istambul;;;;;;;;;x
d_marmara_adj;Istambulan;;;;;;;;;x
d_strymon;Northern Macedonia;;;;;;;;;x
d_strymon_adj;Northern Macedonian;;;;;;;;;x
d_derbent_adj;Dagestani;;;;;;;;;x
d_brandenburgia;Berlin;;;;;;;;;x
d_brandenburgia_adj;Berliner;;;;;;;;;x
c_durdzukia;Chechnya;;;;;;;;;x
c_durdzukia_adj;Chechen;;;;;;;;;x
e_germany;Germany;;;;;;;;;x
e_germany_adj;German;;;;;;;;;x
k_epirus;Albania;;;;;;;;;x
k_epirus_adj;Albanian;;;;;;;;;x
d_dyrrachion;Albania;;;;;;;;;x
d_dyrrachion_adj;Albanian;;;;;;;;;x
d_ohrid;Western Macedonia;;;;;;;;;x
d_ohrid_adj;Western Macedonian;;;;;;;;;x
d_adrianopolis;Thrace;;;;;;;;;x
d_adrianopolis_adj;Thraceian;;;;;;;;;x
k_holland;The Netherlands;;;;;;;;;x
k_holland_adj;Netherlander;;;;;;;;;x
k_daylam;Turkmenistan;;;;;;;;;x
k_daylam_adj;Turkmenistani;;;;;;;;;x
d_pamir;Tajik Lowlands;;;;;;;;;x
d_pamir_adj;Lowlander;;;;;;;;;x
d_khuttal;Tajik Highlands;;;;;;;;;x
d_khuttal_adj;Highlander;;;;;;;;;x
d_ferghana;Kyrgyzstan;;;;;;;;;x
d_ferghana_adj;Kyrgyzstani;;;;;;;;;x
k_khiva;Uzbekistan;;;;;;;;;x
k_khiva_adj;Uzbekistani;;;;;;;;;x
k_khotan;Xinjiang;;;;;;;;;x
k_khotan_adj;Xinjiang;;;;;;;;;x
c_kuma;Kalmykia;;;;;;;;;x
c_kuma_adj;Kalmyk;;;;;;;;;x
c_finland;Turku;;;;;;;;;x
c_finland_adj;Turkuian;;;;;;;;;x
c_siuntio;Helsinki;;;;;;;;;x
c_siuntio_adj;Helsinkian;;;;;;;;;x
c_brandenburg;Berlin;;;;;;;;;x
c_brandenburg_adj;Berliner;;;;;;;;;x
c_sieradzko-leczyckie;Warszawa;;;;;;;;;x
c_sieradzko-leczyckie;Warsawian;;;;;;;;;x
k_switzerland;Switzerland;;;;;;;;;x
k_switzerland_adj;Swiss;;;;;;;;;x
d_bulgar;Volgar;;;;;;;;;x
d_bulgar_adj;Volgar;;;;;;;;;x
d_oultrejourdain;Transjordan;;;;;;;;;x
d_oultrejourdain_adj;Transjordanian;;;;;;;;;x
b_knightslot;Knight's Lot;;;;;;;;;x
b_knightslot_adj;Knight's Lot;;;;;;;;;x
c_lastva;Lastva;;;;;;;;;x
c_lastva_adj;Lastvan;;;;;;;;;x
b_klobuk;Klobuk;;;;;;;;;x
b_zupa;Zupa;;;;;;;;;x
b_konjsko;Konjsko;;;;;;;;;x
b_kraj;Kraj;;;;;;;;;x
b_seraing;Seraing;;;;;;;;;x
